Tour.Code,Tour.Description,Year,Tourn..,Player..,Course..,Permanent.Tournament..,Player.First.Name,Player.Last.Name,Round,Tournament.Name,Course.Name,Hole,Hole.Score,Par.Value,Yardage,Shot,Shot.Type.S.P.D.,X..of.Strokes,From.Location.Scorer.,From.Location.Enhanced.,To.Location.Scorer.,To.Location.Enhanced.,Distance,Distance.to.Pin,In.the.Hole.Flag,Around.the.Green.Flag,X1st.Putt.Flag,Distance.to.Hole.after.the.Shot,Time,Lie,Elevation,Slope,Z.Coordinate,Distance.from.Center,Distance.from.Edge,Date,Left.Right,Strokes.Gained.Baseline,Strokes.Gained.Category,Recovery.Shot,x,y,Player.Name,bad_hole
R,PGA TOUR,2017,400,49771,819,518,J.T.,Poston,3,Barbasol Championship,RTJ Trail (Grand National),13,6,5,536,6,S,1,Green,Unmapped,,,15,15,Y,N,N,0,1103,Good,With,Level,0,0,0,07/22/2017,,0.003,Putting,No,0,0,"Poston, J.T.",0
R,PGA TOUR,2017,400,50666,819,518,Matt,Gilchrest,3,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Primary Rough,Right Rough,9009,19152,N,N,N,9743,1252,Good,With,Level,695.521,1097,362,07/22/2017,R,-0.171,Off the Tee,No,6463.141,10237.37,"Gilchrest, Matt",0
R,PGA TOUR,2017,400,50666,819,518,Matt,Gilchrest,3,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Primary Rough,Right Rough,Fairway,Right Fairway,7024,9743,N,N,N,2775,1256,N/A,With,Level,721.125,259,336,07/22/2017,R,0.04,Approach the Green,No,6955.014,10553.676,"Gilchrest, Matt",0
R,PGA TOUR,2017,400,50666,819,518,Matt,Gilchrest,3,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,2828,2775,N,N,N,141,1304,Good,With,Level,735.438,130,515,07/22/2017,L,0.029,Approach the Green,No,7180.75,10619.732,"Gilchrest, Matt",0
R,PGA TOUR,2017,400,50666,819,518,Matt,Gilchrest,3,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,141,141,Y,N,Y,0,1307,Good,With,Level,0,0,0,07/22/2017,,0.692,Putting,No,0,0,"Gilchrest, Matt",0
R,PGA TOUR,2017,400,1706,819,518,Davis,Love III,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10945,18648,N,N,N,7447,1118,Good,With,Level,692.272,84,333,07/23/2017,R,0.273,Off the Tee,No,6562.37,10379.132,"Love III, Davis",0
R,PGA TOUR,2017,400,1706,819,518,Davis,Love III,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Right Fairway,Green Side Bunker,Front Left Green Side Bunker,7055,7447,N,Y,N,828,1126,Good,With,Level,730.64,550,284,07/23/2017,,-0.331,Approach the Green,No,7098.484,10617.402,"Love III, Davis",0
R,PGA TOUR,2017,400,1706,819,518,Davis,Love III,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Green Side Bunker,Front Left Green Side Bunker,Green,Unmapped,1000,828,N,N,N,168,1130,Good,With,Level,732.624,107,79,07/23/2017,R,-0.22,Around the Green,No,7161.992,10563.44,"Love III, Davis",0
R,PGA TOUR,2017,400,1706,819,518,Davis,Love III,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,192,168,N,N,Y,20,1135,Good,With,Level,732.278,13,210,07/23/2017,R,-0.242,Putting,No,7149.403,10573.334,"Love III, Davis",0
R,PGA TOUR,2017,400,1706,819,518,Davis,Love III,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,20,20,Y,N,N,0,1135,Good,With,Level,0,0,0,07/23/2017,,0.005,Putting,No,0,0,"Love III, Davis",0
R,PGA TOUR,2017,400,10213,819,518,Dicky,Pride,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Primary Rough,Left Rough,10069,18648,N,N,N,9040,1142,Good,With,Level,700.632,711,446,07/23/2017,L,-0.208,Off the Tee,No,6422.371,10382.586,"Pride, Dicky",0
R,PGA TOUR,2017,400,10213,819,518,Dicky,Pride,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Primary Rough,Left Rough,Fairway,Right Fairway,6221,9040,N,N,N,2827,1149,N/A,With,Level,718.012,696,160,07/23/2017,R,-0.032,Approach the Green,No,6927.087,10499.558,"Pride, Dicky",0
R,PGA TOUR,2017,400,10213,819,518,Dicky,Pride,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Fairway,Right Fairway,Fairway,Left Fairway,2359,2827,N,Y,N,468,1153,Good,With,Level,729.106,144,169,07/23/2017,,-0.492,Approach the Green,No,7113.947,10559.726,"Pride, Dicky",0
R,PGA TOUR,2017,400,10213,819,518,Dicky,Pride,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Fairway,Left Fairway,Green,Unmapped,424,468,N,N,N,52,1155,Good,With,Level,732.116,10,201,07/23/2017,R,0.046,Around the Green,No,7146.506,10573.1,"Pride, Dicky",0
R,PGA TOUR,2017,400,10213,819,518,Dicky,Pride,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,52,52,Y,N,Y,0,1159,Good,With,Level,0,0,0,07/23/2017,,0.171,Putting,No,0,0,"Pride, Dicky",0
R,PGA TOUR,2017,400,10505,819,518,Shane,Bertsch,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10691,18648,N,N,N,7656,1109,Good,With,Level,691.898,197,222,07/23/2017,R,0.227,Off the Tee,No,6549.645,10362.177,"Bertsch, Shane",0
R,PGA TOUR,2017,400,10505,819,518,Shane,Bertsch,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Right Fairway,Green,Unmapped,7811,7656,N,N,N,235,1115,Good,With,Level,733.046,221,376,07/23/2017,R,0.391,Approach the Green,No,7157.712,10590.792,"Bertsch, Shane",0
R,PGA TOUR,2017,400,10505,819,518,Shane,Bertsch,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,281,235,N,N,Y,42,1120,Good,With,Level,732.189,39,157,07/23/2017,R,-0.222,Putting,No,7149.337,10568.939,"Bertsch, Shane",0
R,PGA TOUR,2017,400,10505,819,518,Shane,Bertsch,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,42,42,Y,N,N,0,1122,Good,With,Level,0,0,0,07/23/2017,,0.089,Putting,No,0,0,"Bertsch, Shane",0
R,PGA TOUR,2017,400,10809,819,518,Jim,Furyk,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway Bunker,Unmapped,9870,18648,N,N,N,9104,1129,Good,With,Level,699.178,515,296,07/23/2017,L,-0.316,Off the Tee,No,6422.05,10363.825,"Furyk, Jim",0
R,PGA TOUR,2017,400,10809,819,518,Jim,Furyk,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway Bunker,Unmapped,Fairway,Right Fairway,5932,9104,N,N,N,3175,1133,Good,With,Level,715.835,640,193,07/23/2017,R,0.054,Approach the Green,No,6899.353,10491.307,"Furyk, Jim",0
R,PGA TOUR,2017,400,10809,819,518,Jim,Furyk,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,3291,3175,N,N,N,115,1138,Good,With,Level,732.581,7,189,07/23/2017,R,0.145,Approach the Green,No,7160.661,10572.946,"Furyk, Jim",0
R,PGA TOUR,2017,400,10809,819,518,Jim,Furyk,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,143,115,N,N,Y,24,1143,Good,With,Level,732.209,5,191,07/23/2017,R,-0.405,Putting,No,7148.835,10571.804,"Furyk, Jim",0
R,PGA TOUR,2017,400,10809,819,518,Jim,Furyk,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,24,24,Y,N,N,0,1143,Good,With,Level,0,0,0,07/23/2017,,0.007,Putting,No,0,0,"Furyk, Jim",0
R,PGA TOUR,2017,400,10885,819,518,Robert,Allenby,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11083,18648,N,N,N,7585,1144,Good,With,Level,692.897,341,203,07/23/2017,L,0.242,Off the Tee,No,6541.573,10408.133,"Allenby, Robert",0
R,PGA TOUR,2017,400,10885,819,518,Robert,Allenby,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Green,Unmapped,7684,7585,N,N,N,117,1151,Good,With,Level,732.455,45,145,07/23/2017,R,0.631,Approach the Green,No,7160.178,10568.654,"Allenby, Robert",0
R,PGA TOUR,2017,400,10885,819,518,Robert,Allenby,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,110,117,N,N,Y,8,1157,Good,With,Level,732.351,7,192,07/23/2017,R,-0.389,Putting,No,7151.513,10571.628,"Allenby, Robert",0
R,PGA TOUR,2017,400,10885,819,518,Robert,Allenby,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,8,8,Y,N,N,0,1158,Good,With,Level,0,0,0,07/23/2017,R,0.001,Putting,No,0,0,"Allenby, Robert",0
R,PGA TOUR,2017,400,12510,819,518,Chad,Campbell,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10634,18648,N,N,N,8019,1214,Good,With,Level,692.199,239,238,07/23/2017,L,0.15,Off the Tee,No,6510.88,10383.791,"Campbell, Chad",0
R,PGA TOUR,2017,400,12510,819,518,Chad,Campbell,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Green,Unmapped,8167,8019,N,N,N,152,1221,Good,Below Ball,Level,732.781,87,248,07/23/2017,R,0.614,Approach the Green,No,7161.443,10579.675,"Campbell, Chad",0
R,PGA TOUR,2017,400,12510,819,518,Chad,Campbell,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,170,152,N,N,Y,15,1229,Good,With,Level,732.267,14,184,07/23/2017,R,-0.282,Putting,No,7150.191,10571.081,"Campbell, Chad",0
R,PGA TOUR,2017,400,12510,819,518,Chad,Campbell,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,15,15,Y,N,N,0,1229,Good,With,Level,0,0,0,07/23/2017,,0.003,Putting,No,0,0,"Campbell, Chad",0
R,PGA TOUR,2017,400,12782,819,518,Tim,Herron,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Tree Outline,Unmapped,9550,18648,N,N,N,8235,1010,Good,With,Level,688.233,1601,1135,07/23/2017,R,-0.17,Off the Tee,No,6554.927,10234.608,"Herron, Tim",0
R,PGA TOUR,2017,400,12782,819,518,Tim,Herron,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Native Area,Unmapped,Fairway,Left Fairway,4273,8235,N,N,N,4676,1015,N/A,With,Level,708.868,387,315,07/23/2017,L,-0.2,Approach the Green,No,6765.147,10521.235,"Herron, Tim",0
R,PGA TOUR,2017,400,12782,819,518,Tim,Herron,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fairway,Left Fairway,Green,Unmapped,4587,4676,N,N,N,130,1018,Good,With,Level,732.228,105,82,07/23/2017,R,0.192,Approach the Green,No,7144.338,10563.403,"Herron, Tim",0
R,PGA TOUR,2017,400,12782,819,518,Tim,Herron,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,130,130,Y,N,Y,0,1023,Good,With,Level,0,0,0,07/23/2017,,0.663,Putting,No,0,0,"Herron, Tim",0
R,PGA TOUR,2017,400,19803,819,518,Ryan,Armour,4,Barbasol Championship,RTJ Trail (Grand National),13,3,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10955,18648,N,N,N,7530,1128,Good,With,Level,692.232,65,478,07/23/2017,R,0.257,Off the Tee,No,6552.369,10387.53,"Armour, Ryan",0
R,PGA TOUR,2017,400,19803,819,518,Ryan,Armour,4,Barbasol Championship,RTJ Trail (Grand National),13,3,5,536,2,S,1,Fairway,Right Fairway,Green,Unmapped,7709,7530,N,N,N,229,1136,Good,With,Level,733.05,192,327,07/23/2017,R,0.368,Approach the Green,No,7161.2,10588.494,"Armour, Ryan",0
R,PGA TOUR,2017,400,19803,819,518,Ryan,Armour,4,Barbasol Championship,RTJ Trail (Grand National),13,3,5,536,3,S,1,Green,Unmapped,,,229,229,Y,N,Y,0,1143,Good,With,Level,0,0,0,07/23/2017,,0.86,Putting,No,0,0,"Armour, Ryan",0
R,PGA TOUR,2017,400,19846,819,518,Brian,Gay,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10770,18648,N,N,N,7770,1324,Good,With,Level,691.86,108,402,07/23/2017,L,0.204,Off the Tee,No,6533.01,10382.35,"Gay, Brian",0
R,PGA TOUR,2017,400,19846,819,518,Brian,Gay,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Fairway,Right Fairway,7290,7770,N,Y,N,483,1333,Good,With,Level,728.78,180,194,07/23/2017,,0.064,Approach the Green,No,7113.779,10556.759,"Gay, Brian",0
R,PGA TOUR,2017,400,19846,819,518,Brian,Gay,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,549,483,N,N,N,62,1338,Good,With,Level,732.499,18,220,07/23/2017,R,-0.046,Around the Green,No,7156.035,10573.836,"Gay, Brian",0
R,PGA TOUR,2017,400,19846,819,518,Brian,Gay,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,62,62,Y,N,Y,0,1341,Good,With,Level,0,0,0,07/23/2017,,0.263,Putting,No,0,0,"Gay, Brian",0
R,PGA TOUR,2017,400,20104,819,518,Ken,Duke,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10441,18648,N,N,N,7906,1053,Good,With,Level,691.466,245,187,07/23/2017,R,0.173,Off the Tee,No,6532.194,10349.184,"Duke, Ken",0
R,PGA TOUR,2017,400,20104,819,518,Ken,Duke,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Right Fairway,Fairway,Right Fairway,8173,7906,N,Y,N,533,1059,Good,With,Level,730.012,365,99,07/23/2017,,0.045,Approach the Green,No,7184.109,10542.559,"Duke, Ken",0
R,PGA TOUR,2017,400,20104,819,518,Ken,Duke,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,877,533,N,N,N,340,1104,Good,With,Level,732.543,256,122,07/23/2017,R,-0.695,Around the Green,No,7131.647,10593.323,"Duke, Ken",0
R,PGA TOUR,2017,400,20104,819,518,Ken,Duke,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,341,340,N,N,Y,5,1106,Good,With,Level,732.299,3,195,07/23/2017,R,-0.039,Putting,No,7150.416,10571.969,"Duke, Ken",0
R,PGA TOUR,2017,400,20104,819,518,Ken,Duke,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,5,5,Y,N,N,0,1106,Good,With,Level,0,0,0,07/23/2017,,0.001,Putting,No,0,0,"Duke, Ken",0
R,PGA TOUR,2017,400,20157,819,518,Retief,Goosen,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,11017,18648,N,N,N,7298,1215,Good,With,Level,692.607,192,218,07/23/2017,R,0.303,Off the Tee,No,6576.523,10375.94,"Goosen, Retief",0
R,PGA TOUR,2017,400,20157,819,518,Retief,Goosen,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Right Fairway,Green,Unmapped,7393,7298,N,N,N,248,1221,Good,With,Level,732.971,249,334,07/23/2017,R,0.299,Approach the Green,No,7151.622,10593.098,"Goosen, Retief",0
R,PGA TOUR,2017,400,20157,819,518,Retief,Goosen,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,280,248,N,N,Y,28,1228,Good,With,Level,732.25,29,169,07/23/2017,R,-0.137,Putting,No,7150.338,10569.791,"Goosen, Retief",0
R,PGA TOUR,2017,400,20157,819,518,Retief,Goosen,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,28,28,Y,N,N,0,1230,Good,With,Level,0,0,0,07/23/2017,,0.02,Putting,No,0,0,"Goosen, Retief",0
R,PGA TOUR,2017,400,20160,819,518,Charlie,Wi,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway Bunker,Unmapped,9897,18648,N,N,N,9086,912,Good,With,Level,699.414,532,304,07/23/2017,L,-0.313,Off the Tee,No,6422.985,10365.872,"Wi, Charlie",0
R,PGA TOUR,2017,400,20160,819,518,Charlie,Wi,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway Bunker,Unmapped,Fairway,Right Fairway,5998,9086,N,N,N,3092,916,Good,With,Level,716.174,447,403,07/23/2017,R,0.056,Approach the Green,No,6901.231,10510.139,"Wi, Charlie",0
R,PGA TOUR,2017,400,20160,819,518,Charlie,Wi,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Fairway,Right Fairway,Green,Unmapped,3084,3092,N,N,N,39,922,Good,With,Level,732.263,41,158,07/23/2017,R,0.675,Approach the Green,No,7150.913,10568.809,"Wi, Charlie",0
R,PGA TOUR,2017,400,20160,819,518,Charlie,Wi,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,39,39,Y,N,Y,0,928,Good,With,Level,0,0,0,07/23/2017,,0.067,Putting,No,0,0,"Wi, Charlie",0
R,PGA TOUR,2017,400,20472,819,518,Alex,Cejka,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Right Fairway,10990,18648,N,N,N,7438,1128,Good,With,Level,692.308,31,397,07/23/2017,R,0.273,Off the Tee,No,6561.338,10384.519,"Cejka, Alex",0
R,PGA TOUR,2017,400,20472,819,518,Alex,Cejka,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Right Fairway,Primary Rough,Left Rough,7285,7438,N,Y,N,532,1137,Good,With,Level,733.622,433,55,07/23/2017,,-0.241,Approach the Green,No,7124.304,10607.915,"Cejka, Alex",0
R,PGA TOUR,2017,400,20472,819,518,Alex,Cejka,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Primary Rough,Left Rough,Green,Unmapped,489,532,N,N,N,43,1141,N/A,With,Level,732.265,34,229,07/23/2017,R,0.356,Around the Green,No,7148.474,10575.092,"Cejka, Alex",0
R,PGA TOUR,2017,400,20472,819,518,Alex,Cejka,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,43,43,Y,N,Y,0,1144,Good,With,Level,0,0,0,07/23/2017,,0.097,Putting,No,0,0,"Cejka, Alex",0
R,PGA TOUR,2017,400,20771,819,518,Steven,Alker,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Tree Outline,Unmapped,10283,18648,N,N,N,7475,1159,Good,With,Level,688.578,1535,1118,07/23/2017,R,-0.596,Off the Tee,No,6609.303,10267.336,"Alker, Steven",0
R,PGA TOUR,2017,400,20771,819,518,Steven,Alker,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Native Area,Unmapped,Primary Rough,Left Rough,4404,7475,N,N,N,3796,1204,N/A,With,Level,719.221,386,187,07/23/2017,L,0.065,Approach the Green,Yes,6835.183,10554.924,"Alker, Steven",0
R,PGA TOUR,2017,400,20771,819,518,Steven,Alker,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Primary Rough,Left Rough,Green,Unmapped,3849,3796,N,N,N,218,1208,N/A,With,Level,732.899,217,369,07/23/2017,R,0.168,Approach the Green,No,7153.648,10590.431,"Alker, Steven",0
R,PGA TOUR,2017,400,20771,819,518,Steven,Alker,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,218,218,Y,N,Y,0,1215,Good,With,Level,0,0,0,07/23/2017,,0.848,Putting,No,0,0,"Alker, Steven",0
R,PGA TOUR,2017,400,21407,819,518,Arjun,Atwal,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,10887,18648,N,N,N,7649,1244,Good,With,Level,692.025,125,407,07/23/2017,L,0.235,Off the Tee,No,6541.796,10388.123,"Atwal, Arjun",0
R,PGA TOUR,2017,400,21407,819,518,Arjun,Atwal,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Left Fairway,Green Side Bunker,Front Left Green Side Bunker,7740,7649,N,Y,N,1015,1250,Good,With,Level,733.165,983,604,07/23/2017,,-0.353,Approach the Green,No,7128.096,10653.901,"Atwal, Arjun",0
R,PGA TOUR,2017,400,21407,819,518,Arjun,Atwal,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Green Side Bunker,Front Left Green Side Bunker,Green,Unmapped,1160,1015,N,N,N,141,1257,Good,With,Level,732.501,139,63,07/23/2017,R,-0.089,Around the Green,No,7153.595,10560.683,"Atwal, Arjun",0
R,PGA TOUR,2017,400,21407,819,518,Arjun,Atwal,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,114,141,N,N,Y,28,1301,Good,With,Level,732.336,26,175,07/23/2017,R,-0.328,Putting,No,7152.163,10570.088,"Atwal, Arjun",0
R,PGA TOUR,2017,400,21407,819,518,Arjun,Atwal,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,28,28,Y,N,N,0,1301,Good,With,Level,0,0,0,07/23/2017,,0.02,Putting,No,0,0,"Atwal, Arjun",0
R,PGA TOUR,2017,400,22056,819,518,Cameron,Percy,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11282,18648,N,N,N,7504,1337,Good,With,Level,693.917,530,29,07/23/2017,L,0.265,Off the Tee,No,6543.825,10426.759,"Percy, Cameron",0
R,PGA TOUR,2017,400,22056,819,518,Cameron,Percy,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Green,Unmapped,8020,7504,N,N,N,599,1344,Good,With,Level,735.916,424,364,07/23/2017,R,0.084,Approach the Green,No,7185.688,10608.144,"Percy, Cameron",0
R,PGA TOUR,2017,400,22056,819,518,Cameron,Percy,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,691,599,N,N,Y,88,1348,Good,With,Level,732.015,62,127,07/23/2017,R,-0.325,Putting,No,7145.557,10567.018,"Percy, Cameron",0
R,PGA TOUR,2017,400,22056,819,518,Cameron,Percy,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,88,88,Y,N,N,0,1350,Good,With,Level,0,0,0,07/23/2017,,0.461,Putting,No,0,0,"Percy, Cameron",0
R,PGA TOUR,2017,400,23497,819,518,Tag,Ridings,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11742,18648,N,N,N,6717,1356,Good,With,Level,695.702,156,474,07/23/2017,L,0.4,Off the Tee,No,6611.967,10424.945,"Ridings, Tag",0
R,PGA TOUR,2017,400,23497,819,518,Tag,Ridings,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,2,S,1,Fairway,Left Fairway,Green,Unmapped,6859,6717,N,N,N,260,1404,Good,With,Level,733.134,250,394,07/23/2017,R,0.189,Approach the Green,No,7156.964,10593.252,"Ridings, Tag",0
R,PGA TOUR,2017,400,23497,819,518,Tag,Ridings,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,3,S,1,Green,Unmapped,Green,Unmapped,269,260,N,N,Y,13,1410,Good,With,Level,732.264,1,195,07/23/2017,R,-0.106,Putting,No,7149.685,10572.085,"Ridings, Tag",0
R,PGA TOUR,2017,400,23497,819,518,Tag,Ridings,4,Barbasol Championship,RTJ Trail (Grand National),13,4,5,536,4,S,1,Green,Unmapped,,,13,13,Y,N,N,0,1411,Good,With,Level,0,0,0,07/23/2017,,0.002,Putting,No,0,0,"Ridings, Tag",0
R,PGA TOUR,2017,400,23621,819,518,Rory,Sabbatini,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11197,18648,N,N,N,7535,1310,Good,With,Level,693.488,445,108,07/23/2017,L,0.257,Off the Tee,No,6543.179,10418.604,"Sabbatini, Rory",0
R,PGA TOUR,2017,400,23621,819,518,Rory,Sabbatini,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Left Fairway,Green,Unmapped,8241,7535,N,N,N,813,1319,Good,With,Level,735.959,578,368,07/23/2017,L,-0.017,Approach the Green,No,7197.962,10621.173,"Sabbatini, Rory",0
R,PGA TOUR,2017,400,23621,819,518,Rory,Sabbatini,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,3,S,1,Green,Unmapped,Green,Unmapped,731,813,N,N,Y,145,1327,Good,With,Level,732.55,146,341,07/23/2017,R,-0.457,Putting,No,7149.429,10584.452,"Sabbatini, Rory",0
R,PGA TOUR,2017,400,23621,819,518,Rory,Sabbatini,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,4,S,1,Green,Unmapped,Green,Unmapped,181,145,N,N,N,31,1330,Good,With,Level,732.293,33,167,07/23/2017,R,-0.327,Putting,No,7151.349,10569.507,"Sabbatini, Rory",0
R,PGA TOUR,2017,400,23621,819,518,Rory,Sabbatini,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,5,S,1,Green,Unmapped,,,31,31,Y,N,N,0,1332,Good,With,Level,0,0,0,07/23/2017,,0.029,Putting,No,0,0,"Sabbatini, Rory",0
R,PGA TOUR,2017,400,23788,819,518,D.J.,Trahan,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,1,S,1,Tee Box,,Fairway,Left Fairway,11293,18648,N,N,N,7514,955,Good,With,Level,694.072,559,0,07/23/2017,L,0.257,Off the Tee,No,6542.436,10428.757,"Trahan, D.J.",0
R,PGA TOUR,2017,400,23788,819,518,D.J.,Trahan,4,Barbasol Championship,RTJ Trail (Grand National),13,5,5,536,2,S,1,Fairway,Left Fairway,Fairway,Left Fairway,7008,7514,N,Y,N,506,1003,Good,With,Level,728.84,121,195,07/23/2017,,-0.014,Approach the Green,No,7110.039,10561.667,"Trahan, D.J.",0
