Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 16:16:33.99,2022-06-03 12:16:33.99,222.9742296934128,35.615644,-82.566076,10,648.1814842224121,4,332.354917312638,1.230000019073486,1.016666690508525,59.0625,353.1022491455078,359.9369354248047,12.07513809204102,14.5460822716989,0
2022-06-03 16:16:38.99,2022-06-03 12:16:38.99,227.9740595817566,35.615677,-82.566025,10,648.8909568786621,4,338.2190716871534,0.8999999761581421,1.166666666666667,61.875,353.1022491455078,359.9369354248047,12.07513809204102,11.90981325094693,0
2022-06-03 16:16:41.99,2022-06-03 12:16:41.99,230.9739564657211,35.615711,-82.565981,10,649.6610984802246,4,343.7355823468939,1.279999971389771,1.166666666666667,50.2734375,353.1022491455078,359.9369354248047,12.07513809204102,10.14161599161246,0
2022-06-03 16:16:44.99,2022-06-03 12:16:44.99,233.9738527536392,35.615750,-82.565930,10,649.7203025817871,4,350.0571023334981,1.049999952316284,1.390130424260176,43.59375,353.1022491455078,359.9369354248047,12.07513809204102,9.542282032628135,0
2022-06-03 16:16:47.99,2022-06-03 12:16:47.99,236.9737499952316,35.615786,-82.565880,10,650.1470603942871,4,356.1129783200813,1.259999990463257,1.377668254783414,49.921875,353.1022491455078,359.9369354248047,12.07513809204102,9.955266324318337,0
2022-06-03 16:16:50.99,2022-06-03 12:16:50.99,239.9736467599869,35.615822,-82.565825,10,649.7994041442871,4,362.5203644976242,1.490000009536743,1.377668254783414,56.6015625,353.1022491455078,359.9369354248047,12.07513809204102,10.58192979759536,0
2022-06-03 16:16:54.99,2022-06-03 12:16:54.99,243.9735097885132,35.615865,-82.565772,13.71809955147434,650.0114402770996,3,369.2663132529601,1.590000033378601,1.698596601780356,40.4296875,353.1022491455078,359.9369354248047,12.07513809204102,14.58662003272517,0
2022-06-03 16:16:57.99,2022-06-03 12:16:57.99,246.9734066724777,35.615902,-82.565734,11.4851340369153,650.4721336364746,4,374.6022056201289,1.590000033378601,1.590000033378601,42.5390625,353.1022491455078,359.9369354248047,12.07513809204102,20.1522397796193,0
2022-06-03 16:17:01.99,2022-06-03 12:17:01.99,250.9732692241669,35.615947,-82.565706,10,651.8638572692871,3,380.2473914724644,1.120000004768372,1.590000033378601,42.5390625,353.1022491455078,359.9369354248047,12.07513809204102,13.95766102029859,0
2022-06-03 16:17:09.99,2022-06-03 12:17:09.99,258.9729936122894,35.615948,-82.565732,10,650.5120506286621,3,380.2473914724644,0.4699999988079071,0,42.5390625,213.1952133178711,220.0298919677734,12.9144983291626,22.20769745358908,0
