Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 14:24:26.99,2022-06-03 10:24:26.99,249.5452172756195,35.616382,-82.565423,25,652.3710594177246,4,419.3853953782231,1.679999947547913,0.9936652600321318,309.0234375,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:29.99,2022-06-03 10:24:29.99,252.5451047420502,35.616428,-82.565472,25,652.5735740661621,4,426.1939869064296,1.700000047683716,2.048903315204236,307.265625,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:32.99,2022-06-03 10:24:32.99,255.5449936389923,35.616461,-82.565513,25,652.7924461364746,3,431.4368067244395,1.429999947547913,2.048903315204236,309.7265625,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:35.99,2022-06-03 10:24:35.99,258.544881105423,35.616499,-82.565560,25,652.5408592224121,3,437.4108377132259,1.960000038146973,1.496666630109151,314.296875,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:38.99,2022-06-03 10:24:38.99,261.5447694063187,35.616530,-82.565605,25,652.7181053161621,3,442.8123481229212,1.529999971389771,1.496666630109151,301.9921875,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:41.99,2022-06-03 10:24:41.99,264.5446580648422,35.616557,-82.565651,25,652.6265525817871,3,447.8611980394882,1.769999980926514,1.690000017484029,311.8359375,326.8358459472656,333.668212890625,12.08149242401123,30.50211633924719,0
2022-06-03 14:24:44.99,2022-06-03 10:24:44.99,267.5445457696915,35.616600,-82.565697,5,652.2796287536621,3,454.2735164994178,2.130000114440918,1.996495714688096,321.328125,326.8358459472656,333.668212890625,12.08149242401123,35.21399511160211,0
2022-06-03 14:24:47.99,2022-06-03 10:24:47.99,270.5444338321686,35.616630,-82.565739,5,652.3551902770996,3,459.3348746458835,1.559999942779541,1.996495714688096,306.9140625,326.8358459472656,333.668212890625,12.08149242401123,53.18345736504312,0
2022-06-03 14:24:50.98,2022-06-03 10:24:50.98,273.5443216562271,35.616670,-82.565785,5,652.7563133239746,3,465.4101104231095,1.690000057220459,1.629999955495198,315.703125,326.8358459472656,333.668212890625,12.08149242401123,51.58206637937874,0
2022-06-03 14:24:53.98,2022-06-03 10:24:53.98,276.5442094802856,35.616706,-82.565826,5,653.0922508239746,3,470.88140638903,1.539999961853027,1.629999955495198,310.4296875,326.8358459472656,333.668212890625,12.08149242401123,66.36705567188604,0
2022-06-03 14:24:57.98,2022-06-03 10:24:57.98,280.5440604686737,35.616742,-82.565885,5,652.9735984802246,3,477.5002912371686,1.409999966621399,1.59333332379659,301.2890625,326.8358459472656,333.668212890625,12.08149242401123,61.50489578108074,0
2022-06-03 14:25:00.98,2022-06-03 10:25:00.98,283.5439480543137,35.616774,-82.565928,5,652.7712059020996,3,482.7800237094831,1.879999995231628,1.539999961853027,315,326.8358459472656,333.668212890625,12.08149242401123,358.7008197851471,0
2022-06-03 14:25:04.98,2022-06-03 10:25:04.98,287.5438002347946,35.616794,-82.565985,5,652.8201560974121,3,488.4075808333581,1.320000052452087,1.653333306312561,267.890625,326.8358459472656,333.668212890625,12.08149242401123,86.00392144129219,0
2022-06-03 14:25:08.98,2022-06-03 10:25:08.98,291.5436507463455,35.616820,-82.566046,5,652.6961326599121,3,494.6558011907503,2.130000114440918,1.653333306312561,317.8125,326.8358459472656,333.668212890625,12.08149242401123,145.5292853069737,0
2022-06-03 14:25:12.98,2022-06-03 10:25:12.98,295.5435016155243,35.616859,-82.566088,5,652.6817283630371,3,500.4851944150501,1.549999952316284,1.790808200660917,304.1015625,326.8358459472656,333.668212890625,12.08149242401123,133.5825937703123,0
2022-06-03 14:25:17.98,2022-06-03 10:25:17.98,300.5433143377304,35.616888,-82.566141,6.811444066364536,652.8592185974121,3,506.1861090207328,1.190000057220459,1.56333331267039,215.15625,326.8358459472656,333.668212890625,12.08149242401123,83.80148014234189,0
2022-06-03 14:25:21.98,2022-06-03 10:25:21.98,304.5431649684906,35.616835,-82.566187,5,653.0704002380371,3,513.4230171889059,1.690000057220459,1.31333335240682,225,326.8358459472656,333.668212890625,12.08149242401123,264.8001770431273,0
2022-06-03 14:25:24.98,2022-06-03 10:25:24.98,307.5430533885956,35.616785,-82.566215,5,653.1895408630371,3,519.4997396260776,1.490000009536743,1.834353484609897,211.2890625,326.8358459472656,333.668212890625,12.08149242401123,207.4290517928242,0
2022-06-03 14:25:28.98,2022-06-03 10:25:28.98,311.5429040193558,35.616730,-82.566243,5,652.1969871520996,3,526.1580836912007,1.190000057220459,1.834353484609897,221.1328125,326.8358459472656,333.668212890625,12.08149242401123,-66.98582465458149,0
2022-06-03 14:25:31.98,2022-06-03 10:25:31.98,314.54279255867,35.616681,-82.566269,5,651.5544090270996,3,532.0835321729379,1.659999966621399,1.190000057220459,196.875,326.8358459472656,333.668212890625,12.08149242401123,-37.26620000482388,0
2022-06-03 14:25:34.98,2022-06-03 10:25:34.98,317.5426805019379,35.616642,-82.566299,5,651.3086814880371,3,537.2822321056964,1.519999980926514,1.473333319028219,212.6953125,326.8358459472656,333.668212890625,12.08149242401123,-39.48848046001425,0
